tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt32565993,movie,The Sheep Detectives,2026,109,"Comedy,Family,Mystery",7.5,49988
tt32612507,movie,Lee Cronin's The Mummy,2026,134,Horror,6.2,46234
tt3262342,movie,Loving Vincent,2017,94,"Animation,Drama,Mystery",7.8,68486
tt3263614,movie,"Kumiko, The Treasure Hunter",2014,105,Drama,6.6,13058
tt3263904,movie,Sully,2016,96,"Biography,Drama,History",7.4,323632
tt3263946,movie,Trial by Fire,2018,127,"Biography,Drama",7.1,16297
tt32642706,movie,The Rip,2026,113,"Action,Crime,Drama",6.8,135246
tt3266284,movie,November Criminals,2017,86,"Crime,Drama,Mystery",5.3,11599
tt3268458,movie,The Internet's Own Boy: The Story of Aaron Swartz,2014,105,"Biography,Crime,Documentary",8.0,18583
tt3270538,movie,Requiem for the American Dream,2015,73,"Biography,Documentary,News",8.0,10248
tt3272066,movie,Reminiscence,2021,116,"Mystery,Romance,Sci-Fi",5.9,71116
tt32730754,movie,Chasing the Wind,2025,96,"Drama,Romance",5.9,27084
tt32765621,movie,Sipahi,2024,62,Drama,7.1,13878
tt32768323,movie,The Assessment,2024,114,"Drama,Sci-Fi",6.6,24247
tt3276924,movie,Heist,2015,93,"Action,Crime,Drama",6.1,34529
tt3278330,movie,Tale of Tales,2015,134,"Drama,Fantasy,Horror",6.4,33529
tt3280262,movie,Cult of Chucky,2017,91,"Horror,Thriller",5.3,34332
tt3280916,movie,The Atticus Institute,2015,83,Horror,5.5,10200
tt3281548,movie,Little Women,2019,135,"Drama,Romance",7.7,285700
tt32820897,movie,Demon Slayer: Kimetsu No Yaiba Infinity Castle,2025,155,"Action,Adventure,Animation",8.4,74650
tt3282858,movie,Naomi and Ely's No Kiss List,2015,89,"Comedy,Drama,Romance",5.5,10812
tt32832266,movie,Maalik,2025,149,"Action,Crime,Drama",5.7,10879
tt3283714,movie,Behzat Ç.: Ankara Is on Fire,2013,97,"Action,Crime,Drama",7.4,15801
tt32843349,movie,"Sorry, Baby",2025,103,"Comedy,Drama",7.1,24793
tt3286052,movie,The Blackcoat's Daughter,2015,93,"Horror,Mystery,Thriller",5.9,32501
tt32880932,movie,V/H/S/Beyond,2024,114,"Horror,Sci-Fi,Thriller",5.8,12168
tt3289712,movie,Jenny's Wedding,2015,94,"Comedy,Drama,Romance",5.6,12608
tt3289724,movie,Welcome to Marwen,2018,116,"Biography,Comedy,Drama",6.2,27736
tt3289728,movie,Equals,2015,101,"Drama,Romance,Sci-Fi",6.0,34520
tt32897959,movie,Wuthering Heights,2026,136,"Drama,Romance",6.1,82791
tt3289956,movie,The Autopsy of Jane Doe,2016,86,"Horror,Mystery,Thriller",6.8,166306
tt3291150,movie,The Expendables 4,2023,103,"Action,Adventure,Thriller",4.8,56439
tt32916440,movie,Marty Supreme,2025,149,"Comedy,Drama,Sport",7.6,195633
tt3296658,movie,Rams,2015,93,"Comedy,Drama",7.2,15776
tt3296908,movie,The Man with the Iron Heart,2017,120,"Action,Biography,Thriller",6.4,19945
tt3297330,movie,Good Kill,2014,102,"Drama,Thriller,War",6.4,25909
tt32985279,movie,Steve,2025,93,Drama,6.4,20039
tt3300542,movie,London Has Fallen,2016,99,"Action,Adventure,Drama",5.9,181127
tt3300980,movie,The 12th Man,2017,135,"Drama,History,Thriller",7.3,32388
tt33014583,movie,Dhurandhar,2025,214,"Action,Crime,Thriller",8.3,144988
tt3302820,movie,Cowspiracy: The Sustainability Secret,2014,90,Documentary,8.1,27416
tt33028778,movie,Primate,2025,92,Horror,5.8,31421
tt33034103,movie,Am I Racist?,2024,100,"Comedy,Documentary",6.6,17872
tt33039440,movie,The Wrong Paris,2025,105,"Comedy,Drama,Romance",6.1,14800
tt33046197,movie,The Wrecking Crew,2026,124,"Action,Comedy,Crime",6.4,50885
tt33053440,movie,Champagne Problems,2025,99,"Comedy,Romance",6.0,13572
tt33071426,movie,The Drama,2026,105,"Comedy,Drama,Romance",7.2,80461
tt33088452,movie,Regretting You,2025,116,"Drama,Romance",6.0,22705
tt33088887,movie,Hotspot 2 Much,2026,120,Comedy,5.2,13559
tt33100314,movie,Remarkably Bright Creatures,2026,111,"Comedy,Drama",7.7,39532
tt3312830,movie,Youth,2015,124,"Comedy,Drama,Music",7.3,88832
tt3315342,movie,Logan,2017,137,"Action,Drama,Sci-Fi",8.1,930302
tt3316948,movie,American Ultra,2015,96,"Action,Comedy",6.1,100637
tt3316960,movie,Still Alice,2014,101,Drama,7.5,151005
tt3317234,movie,"Game Over, Man!",2018,101,"Action,Comedy",5.5,35804
tt33175825,movie,Attack on Titan: The Last Attack,2024,145,"Action,Adventure,Animation",9.0,31838
tt3319730,movie,The Mercy,2018,112,"Adventure,Biography,Drama",6.0,10466
tt3319920,movie,Regression,2015,106,"Crime,Drama,Mystery",5.6,45120
tt3321300,movie,MI-5,2015,104,"Action,Drama,Thriller",6.2,24765
tt3322364,movie,Concussion,2015,123,"Biography,Drama,Sport",7.1,105218
tt3322420,movie,Queen,2013,146,"Adventure,Comedy,Drama",8.1,71534
tt3322892,movie,XX,2017,80,Horror,4.6,12910
tt3322940,movie,Annabelle,2014,99,"Horror,Mystery,Thriller",5.5,196989
tt33244668,movie,Anaconda,2025,99,"Action,Adventure,Comedy",5.5,67551
tt33247023,movie,Splitsville,2025,104,Comedy,6.4,17040
tt3327624,movie,Infini,2015,110,"Horror,Sci-Fi,Thriller",5.3,15787
tt33292655,movie,"Oh, Hi!",2025,95,Comedy,6.1,10242
tt33296751,movie,Tuner,2025,107,"Crime,Drama,Music",7.3,11901
tt33305312,movie,Borbaad,2025,139,"Action,Romance,Thriller",6.9,18343
tt33307144,movie,Court - State Vs. A Nobody,2025,155,Drama,7.9,12284
tt3331846,movie,Stand by Me Doraemon,2014,95,"Animation,Comedy,Drama",7.4,11197
tt3332064,movie,Pan,2015,111,"Action,Adventure,Comedy",5.7,69742
tt3335606,movie,Berlin Syndrome,2017,116,"Drama,Horror,Mystery",6.3,29331
tt33372494,movie,Lokah Chapter One: Chandra,2025,151,"Action,Fantasy",7.6,21743
tt3339674,movie,Burying the Ex,2014,89,"Comedy,Horror,Romance",5.4,12208
tt33397980,movie,Office Romance,2026,114,"Comedy,Romance",5.8,18967
tt33428606,movie,Solo Leveling: ReAwakening,2024,121,"Action,Adventure,Animation",8.7,17364
tt33455099,movie,The Mastermind,2025,110,Crime,6.2,13577
tt3347976,movie,Dügün Dernek,2013,106,Comedy,6.9,25425
tt33481094,movie,The Menendez Brothers,2024,119,"Crime,Documentary",7.0,11524
tt3348730,movie,Jigsaw,2017,92,"Crime,Drama,Horror",5.7,103360
tt33502160,movie,The Hand That Rocks the Cradle,2025,105,"Horror,Thriller",5.3,10960
tt3352390,movie,Friend Request,2016,92,"Horror,Mystery,Thriller",5.2,29149
tt33549478,movie,The Map That Leads to You,2025,96,"Drama,Romance",6.2,14478
tt3359350,movie,Road House,2024,121,"Action,Drama,Thriller",6.2,187556
tt33612209,movie,The Devil Wears Prada 2,2026,119,"Comedy,Drama",6.5,65922
tt3361792,movie,Tolkien,2019,112,"Biography,Drama,Romance",6.8,51518
tt3369806,movie,Max,2015,111,"Adventure,Drama,Family",6.6,31011
tt3371366,movie,Transformers: The Last Knight,2017,154,"Action,Adventure,Comedy",5.2,187267
tt3381008,movie,The Brothers Grimsby,2016,83,"Action,Adventure,Comedy",6.2,120513
tt3385516,movie,X-Men: Apocalypse,2016,144,"Action,Adventure,Sci-Fi",6.8,493893
tt3385524,movie,Stan & Ollie,2018,98,"Biography,Comedy,Drama",7.2,41724
tt3387266,movie,A United Kingdom,2016,111,"Biography,Drama,History",6.9,17789
tt3387520,movie,Scary Stories to Tell in the Dark,2019,108,"Adventure,Horror,Mystery",6.2,92486
tt3387542,movie,The Forest,2016,93,"Horror,Mystery,Thriller",4.8,47931
tt3387648,movie,The Taking of Deborah Logan,2014,90,"Fantasy,Horror,Mystery",6.0,50479
tt3390572,movie,Haider,2014,160,"Action,Crime,Drama",8.0,61305
tt3393786,movie,Jack Reacher: Never Go Back,2016,118,"Action,Thriller",6.2,193979
tt3394420,movie,Ulidavaru Kandanthe,2014,154,"Crime,Drama,Thriller",8.3,10219
tt3395184,movie,Spring,2014,109,"Drama,Horror,Romance",6.7,34097
tt33978029,movie,Ready or Not 2: Here I Come,2026,108,"Comedy,Horror,Thriller",6.5,50297
tt3397884,movie,Sicario,2015,121,"Action,Crime,Drama",7.7,542130
tt3398268,movie,When Marnie Was There,2014,103,"Animation,Drama,Family",7.6,55653
tt3399024,movie,Samba,2014,118,"Comedy,Drama,Romance",6.7,17949
tt33996113,movie,Param Sundari,2025,152,Romance,5.0,53727
tt3401882,movie,Fist Fight,2017,91,Comedy,5.6,48905
tt3402138,movie,The Naked Gun,2025,85,"Action,Comedy,Crime",6.3,130771
tt3402236,movie,Murder on the Orient Express,2017,114,"Comedy,Crime,Drama",6.5,322304
tt3405236,movie,Raees,2017,143,"Action,Crime,Drama",6.6,55062
tt3409392,movie,Timbuktu,2014,96,"Drama,War",7.1,19035
tt3410408,movie,Rocky Handsome,2016,127,"Action,Crime,Drama",6.8,10075
tt3410834,movie,The Divergent Series: Allegiant,2016,120,"Action,Adventure,Fantasy",5.7,147297
tt3411444,movie,Ferdinand,2017,108,"Adventure,Animation,Comedy",6.7,71621
tt3416532,movie,A Monster Calls,2016,108,"Adventure,Drama,Family",7.4,99174
tt3416536,movie,Hot Summer Nights,2017,107,"Crime,Drama,Romance",6.4,28127
tt3416742,movie,What We Do in the Shadows,2014,86,"Comedy,Horror",7.6,214429
tt3416744,movie,The End of the Tour,2015,106,"Biography,Drama",7.2,34855
tt3416828,movie,Ice Age: Collision Course,2016,94,"Action,Adventure,Animation",5.7,86661
tt3417422,movie,Drishyam,2013,160,"Crime,Drama,Mystery",8.4,48995
tt3420504,movie,Finch,2021,115,"Adventure,Drama,Sci-Fi",6.9,112498
tt3427252,movie,The Boogeyman,2023,98,"Horror,Mystery,Thriller",5.9,54055
tt34276058,movie,The Family Plan 2,2025,106,"Action,Comedy,Family",5.6,17352
tt34365591,movie,Mahavatar Narsimha,2024,130,"Action,Animation,Drama",8.5,47907
tt34378301,movie,Tom Clancy's Jack Ryan: Ghost War,2026,105,"Action,Drama,Thriller",5.7,28060
tt34381258,movie,Heel,2025,110,"Crime,Drama,Horror",6.8,12129
tt3438354,movie,I Can Quit Whenever I Want,2014,100,"Comedy,Crime",7.0,10302
tt34388152,movie,Officer on Duty,2025,134,"Action,Crime,Thriller",7.5,12090
tt3442006,movie,Cake,2014,102,Drama,6.4,40233
tt3444312,movie,Abducted in Plain Sight,2017,91,"Crime,Documentary",6.8,24824
tt3445702,movie,1/1,2018,85,Drama,5.9,11471
tt3447364,movie,Detective Byomkesh Bakshy!,2015,139,"Crime,Drama,Mystery",7.6,25685
tt3447590,movie,Matilda: The Musical,2022,117,"Comedy,Drama,Family",7.0,33479
tt3449292,movie,Manjhi: The Mountain Man,2015,120,"Biography,Drama",8.0,21302
tt3450650,movie,Paul Blart: Mall Cop 2,2015,94,"Action,Comedy,Crime",4.5,45165
tt3450900,movie,The Sea of Trees,2015,110,"Drama,Fantasy,Mystery",6.1,19842
tt3450958,movie,War for the Planet of the Apes,2017,140,"Action,Adventure,Drama",7.4,327980
tt3451230,movie,High Strung,2016,96,"Drama,Music,Romance",6.3,10901
tt3455224,movie,Virunga,2014,100,"Documentary,War",8.1,12806
tt3458254,movie,Patient Zero,2018,93,"Action,Drama,Horror",4.6,11247
tt3460252,movie,The Hateful Eight,2015,168,"Crime,Drama,Mystery",7.8,725161
tt34604827,movie,Fire,2025,132,Crime,5.1,11027
tt34610311,movie,The Shadow's Edge,2025,141,"Action,Crime,Drama",7.0,12904
tt34611082,movie,Ladies First,2026,90,Comedy,5.8,29049
tt3461252,movie,The Blue Elephant,2014,170,"Crime,Drama,Horror",8.0,31217
tt3462710,movie,Unforgettable,2017,100,"Drama,Thriller",5.2,18127
tt3463106,movie,The Cured,2017,95,"Drama,Horror,Sci-Fi",5.6,10316
tt3464902,movie,The Lobster,2015,119,"Drama,Romance,Sci-Fi",7.1,335461
tt3467412,movie,Extinction,2015,112,"Action,Adventure,Drama",5.8,19660
tt34682248,movie,Vini Jr.,2025,106,"Biography,Documentary,Sport",4.0,29626
tt34685692,movie,Over Your Dead Body,2026,105,"Action,Comedy,Thriller",6.3,22068
tt3469046,movie,Despicable Me 3,2017,90,"Adventure,Animation,Comedy",6.3,182912
tt3469244,movie,Phantom,2015,136,"Action,Drama,Thriller",6.0,10440
tt3469910,movie,"Black Coal, Thin Ice",2014,110,"Crime,Drama,Mystery",6.7,10354
tt3470600,movie,Sing,2016,108,"Animation,Comedy,Family",7.1,214254
tt3471098,movie,Maggie's Plan,2015,98,"Comedy,Drama,Romance",6.2,19475
tt3477064,movie,Recep Ivedik 4,2014,117,Comedy,3.9,20240
tt3478962,movie,My King,2015,124,"Drama,Romance",7.1,15185
tt3480796,movie,Vice,2015,96,"Action,Sci-Fi,Thriller",4.2,17533
tt3480822,movie,Black Widow,2021,134,"Action,Adventure,Sci-Fi",6.6,480135
tt3481634,movie,Inconceivable,2017,105,"Drama,Thriller",5.2,11597
tt3488710,movie,The Walk,2015,123,"Adventure,Biography,Drama",7.3,141808
tt34915705,movie,Tourist Family,2025,127,"Comedy,Drama",8.2,15907
tt34936199,movie,Daagi,2025,142,"Action,Romance",6.1,11264
tt3495000,movie,Mardaani,2014,113,"Action,Crime,Drama",7.3,15679
tt3495026,movie,Fan,2016,142,"Action,Drama,Thriller",6.8,53818
tt3495030,movie,Dum Laga Ke Haisha,2015,109,"Comedy,Drama,Romance",7.4,22611
tt34956443,movie,Ne Zha 2,2025,144,"Action,Adventure,Animation",7.9,24942
tt34962891,movie,The Perfect Neighbor,2025,96,"Crime,Documentary,Drama",7.1,32264
tt34965515,movie,Mr. Nobody Against Putin,2025,90,Documentary,7.4,11834
tt3498820,movie,Captain America: Civil War,2016,147,"Action,Sci-Fi",7.8,932530
tt3499096,movie,Race,2016,134,"Biography,Drama,Sport",7.1,44096
tt34992378,movie,A Merry Little Ex-Mas,2025,91,Comedy,5.3,10843
tt3501112,movie,Security,2017,88,"Action,Adventure,Crime",5.8,24717
tt3501632,movie,Thor: Ragnarok,2017,130,"Action,Adventure,Comedy",7.9,899559
tt3503406,movie,The Whole Truth,2016,93,"Crime,Drama,Mystery",6.2,36973
tt3504048,movie,Housebound,2014,107,"Comedy,Horror,Mystery",6.7,40034
tt35064672,movie,Cocktail 2,2026,150,"Comedy,Drama,Romance",7.8,25736
tt3508840,movie,The Assassin,2015,105,"Action,Drama,History",6.3,19034
tt3513498,movie,The Lego Movie 2: The Second Part,2019,107,"Adventure,Animation,Comedy",6.5,85922
tt3513500,movie,Chip 'n Dale: Rescue Rangers,2022,97,"Action,Adventure,Animation",6.9,51089
tt3513548,movie,Richard Jewell,2019,131,"Biography,Crime,Drama",7.5,107359
tt35146696,movie,Tu Meri Main Tera Main Tera Tu Meri,2025,145,"Adventure,Comedy,Romance",4.0,28224
tt3517870,movie,Mine 9,2019,83,"Drama,Thriller",6.0,12354
tt3520418,movie,We Are Still Here,2015,84,"Horror,Mystery",5.7,21336
tt3521126,movie,The Disaster Artist,2017,104,"Biography,Comedy,Drama",7.3,172079
tt3521134,movie,The Look of Silence,2014,103,"Biography,Documentary,History",8.2,14965
tt3521164,movie,Moana,2016,107,"Adventure,Animation,Comedy",7.6,443995
tt35217961,movie,Baida,2025,109,"Adventure,Sci-Fi,Thriller",4.5,11048
tt35222590,movie,Exit 8,2025,95,"Action,Adventure,Horror",6.5,25579
tt3522806,movie,Mechanic: Resurrection,2016,98,"Action,Adventure,Thriller",5.8,103898
tt35291758,movie,Melania,2026,104,Documentary,1.6,69097
tt35295730,movie,A Business Proposal,2025,117,"Comedy,Drama,Romance",2.0,22965
tt3530002,movie,The Night Before,2015,101,"Comedy,Fantasy",6.4,90510
tt35309713,movie,Citizen Vigilante,2026,89,"Action,Crime,Thriller",6.3,25752
tt3531824,movie,Nerve,2016,96,"Adventure,Crime,Drama",6.5,147976
tt3532216,movie,American Made,2017,115,"Action,Comedy,Crime",7.2,233922
tt35396529,movie,Mountainhead,2025,108,"Comedy,Drama",5.4,21804
tt3541262,movie,The Admiral: Roaring Currents,2014,128,"Action,Drama,History",7.1,14157
tt3541524,movie,Line of Duty,2019,98,"Action,Crime,Thriller",5.3,10116
tt3544082,movie,45 Years,2015,95,"Drama,Romance",7.1,36727
tt3544112,movie,Sing Street,2016,106,"Comedy,Drama,Music",7.9,108229
tt3547740,movie,The Bélier Family,2014,106,"Comedy,Drama,Music",7.3,31458
tt35521922,movie,Good Boy,2025,72,"Horror,Thriller",6.1,34558
tt3553442,movie,Whiskey Tango Foxtrot,2016,112,"Biography,Comedy,Drama",6.6,59150
tt3553976,movie,Captain Fantastic,2016,118,"Adventure,Comedy,Drama",7.8,251584
tt3554046,movie,Space Jam: A New Legacy,2021,115,"Adventure,Animation,Comedy",4.5,87468
tt3560686,movie,The Fool,2014,116,"Crime,Drama,Thriller",7.9,18590
tt3562110,movie,Kesari Chapter 2: The Untold Story of Jallianwala Bagh,2025,133,"Drama,History",8.0,16015
tt35628853,movie,Titan: The OceanGate Disaster,2025,111,Documentary,6.7,10723
tt3564472,movie,Girls Trip,2017,122,"Adventure,Comedy,Drama",6.2,43052
tt3566834,movie,A Minecraft Movie,2025,101,"Action,Adventure,Comedy",5.6,163159
tt35672862,movie,Hokum,2026,107,"Horror,Thriller",6.7,42749
tt3567288,movie,The Visit,2015,94,"Horror,Mystery,Thriller",6.3,177308
tt3569230,movie,Legend,2015,132,"Biography,Crime,Drama",6.9,224831
tt3569782,movie,Jigarthanda,2014,171,"Comedy,Crime,Drama",8.2,14818
tt35766629,movie,Goodbye June,2025,114,Drama,6.7,10418
tt3576728,movie,Bilal: A New Breed of Hero,2015,105,"Action,Adventure,Animation",7.5,19331
tt3577624,movie,A Perfect Day,2015,106,"Comedy,Drama,War",6.8,24686
tt3581652,movie,West Side Story,2021,156,"Crime,Drama,Musical",7.1,142580
tt3584496,movie,Mermaid Down,2019,91,"Fantasy,Horror,Mystery",4.3,11318
tt35892608,movie,Undertone,2025,94,"Horror,Sci-Fi,Thriller",5.9,22647
tt3595298,movie,Prem Ratan Dhan Payo,2015,164,"Action,Drama,Musical",4.4,26082
tt3605418,movie,Knock Knock,2015,99,"Crime,Thriller",4.9,115892
tt3606752,movie,Cars 3,2017,102,"Adventure,Animation,Comedy",6.7,153597
tt3606756,movie,Incredibles 2,2018,118,"Action,Adventure,Animation",7.5,373178
tt3606888,movie,A Street Cat Named Bob,2016,103,"Biography,Drama,Family",7.3,37094
tt3608930,movie,In a Valley of Violence,2016,104,"Action,Drama,Western",6.1,22434
tt3610746,movie,Don't Hang Up,2016,83,"Horror,Thriller",5.6,17713
tt3612126,movie,The Grudge,2019,94,"Fantasy,Horror",4.4,32479
tt3612616,movie,Mommy,2014,139,Drama,8.0,65807
tt3614516,movie,Ankhon Dekhi,2013,107,"Comedy,Drama",7.9,13802
tt3616916,movie,The Wave,2015,105,"Action,Drama,Thriller",6.6,46530
tt3622110,movie,Don't Knock Twice,2016,93,"Drama,Fantasy,Horror",5.1,15888
tt3622120,movie,Kilo Two Bravo,2014,108,"Biography,Drama,Thriller",7.1,15681
tt3622592,movie,Paper Towns,2015,109,"Adventure,Comedy,Drama",6.2,111888
tt3623726,movie,Ricki and the Flash,2015,101,"Comedy,Drama,Music",6.0,26006
tt3626476,movie,Vacation Friends,2021,103,"Adventure,Comedy",6.3,34351
tt3628584,movie,Barbershop: The Next Cut,2016,111,"Comedy,Drama",5.9,17163
tt3631112,movie,The Girl on the Train,2016,112,"Crime,Drama,Mystery",6.5,212263
tt36376123,movie,Ajey: The Untold Story of a Yogi,2025,150,"Biography,Drama",5.6,12720
tt3640424,movie,Allied,2016,124,"Action,Drama,Romance",7.1,180671
tt36463894,movie,Predator: Killer of Killers,2025,85,"Action,Adventure,Animation",7.4,61753
tt3646462,movie,Let's Sin,2014,110,"Action,Crime,Drama",7.7,14582
tt3647498,movie,Blood Father,2016,88,"Action,Crime,Drama",6.4,70966
tt36491653,movie,It Was Just an Accident,2025,103,"Crime,Drama,Mystery",7.4,36835
tt3654796,movie,Creep 2,2017,78,"Horror,Thriller",6.4,40593
tt3655326,movie,Life Is a Dream,2014,81,"Documentary,Drama,Family",4.2,31066
tt3655522,movie,Girlhood,2014,113,Drama,6.9,10587
tt3658772,movie,Misconduct,2016,106,"Crime,Drama,Mystery",5.3,19132
tt3659388,movie,The Martian,2015,144,"Adventure,Drama,Sci-Fi",8.0,1017809
tt3661210,movie,The Dig,2021,112,"Biography,Drama,History",7.1,89900
tt3661394,movie,The One and Only Ivan,2020,95,"Adventure,Comedy,Drama",6.6,14229
tt36616410,movie,Eko,2025,125,"Adventure,Mystery",7.7,10538
tt36642456,movie,Haq,2025,134,Drama,7.8,16483
tt3666024,movie,The Red Turtle,2016,80,"Animation,Drama,Family",7.5,42350
tt3668162,movie,Bangalore Days,2014,171,"Comedy,Drama,Musical",8.3,28364
tt3671542,movie,Holding the Man,2015,127,"Biography,Drama,History",7.5,14263
tt3672742,movie,Turbo Kid,2015,93,"Action,Adventure,Comedy",6.7,31259
tt3672840,movie,Dragon Blade,2015,127,"Action,Drama,History",5.9,22574
tt3674140,movie,The Salt of the Earth,2014,110,"Biography,Documentary,History",8.4,25405
tt3678782,movie,Badlapur,2015,134,"Action,Crime,Drama",7.4,28873
tt3678938,movie,Humpty Sharma Ki Dulhania,2014,133,"Comedy,Drama,Romance",6.0,15609
tt3679040,movie,Kisi Ka Bhai Kisi Ki Jaan,2023,145,"Action,Comedy,Drama",3.9,42059
tt3679060,movie,Dishoom,2016,124,"Action,Adventure,Comedy",5.2,10134
tt3682448,movie,Bridge of Spies,2015,142,"Drama,History,Thriller",7.6,345525
tt3685236,movie,Ibiza,2018,94,"Comedy,Romance",5.2,19454
tt3686998,movie,The Red Pill,2016,108,Documentary,7.9,12551
tt3687186,movie,Heaven Knows What,2014,97,"Crime,Drama",6.8,10525
tt3688406,movie,A Christmas Horror Story,2015,99,"Fantasy,Horror,Mystery",5.8,14237
tt3691740,movie,The BFG,2016,117,"Adventure,Family,Fantasy",6.3,100031
tt36943034,movie,The Voice of Hind Rajab,2025,89,"Biography,Drama,War",8.2,19423
tt3696180,movie,The Forgiven,2021,117,Drama,6.1,11935
tt3697626,movie,A Hard Day,2014,111,"Action,Crime,Thriller",7.2,18610
tt3698408,movie,Coming Soon,2014,134,"Comedy,Drama,Romance",7.3,37376
tt3702652,movie,The Other Side of the Door,2016,96,"Horror,Thriller",5.3,20610
tt3702996,movie,Suck Me Shakespeer 2,2015,115,Comedy,5.9,16534
tt3704050,movie,Remember,2015,94,"Drama,Mystery,Thriller",7.5,29894
tt3704428,movie,Elvis,2022,159,"Biography,Drama,Music",7.3,262817
tt3704538,movie,V/H/S Viral,2014,81,"Action,Adventure,Fantasy",4.2,21965
tt3704700,movie,Brain on Fire,2016,88,"Biography,Drama",6.6,26236
tt3705412,movie,Deathgasm,2015,86,"Comedy,Horror,Music",6.3,20910
tt3706352,movie,All the Old Knives,2022,101,"Mystery,Thriller",6.2,32189
tt3707104,movie,Mine,2016,106,"Drama,Thriller,War",5.8,22825
tt3707106,movie,By the Sea,2015,122,"Drama,Romance",5.3,23746
tt3708886,movie,War on Everyone,2016,98,"Action,Comedy,Crime",5.8,21981
tt3713166,movie,Unfriended,2014,83,"Drama,Fantasy,Horror",5.6,87702
tt3714720,movie,The Hollars,2016,88,"Comedy,Drama,Romance",6.6,15669
tt3715320,movie,Irrational Man,2015,95,"Comedy,Crime,Drama",6.6,70764
tt3716530,movie,Elle,2016,130,"Action,Crime,Drama",7.1,74710
tt3717252,movie,Underworld: Blood Wars,2016,91,"Action,Fantasy,Thriller",5.8,86511
tt3717490,movie,Power Rangers,2017,124,"Action,Adventure,Fantasy",5.9,119597
